customer_id,first_name,last_name,email,city,segment,signup_date
2562,Diana,Powell,diana.powell2562@example.com,Canberra,Consumer,2026-03-29
2563,Jane,Sullivan,jane.sullivan2563@example.com,Perth,Consumer,2024-12-13
2564,Aaron,Carpenter,aaron.carpenter2564@example.com,Canberra,Business,2025-07-09
2565,Thomas,Rios,thomas.rios2565@example.com,Canberra,Consumer,2026-05-14
2566,David,Kennedy,david.kennedy2566@example.com,Canberra,Consumer,2025-01-23
2567,Jeremy,Hunt,jeremy.hunt2567@example.com,Perth,Consumer,2025-09-28
2568,Erin,Juarez,erin.juarez2568@example.com,Melbourne,Consumer,2026-04-24
2569,Albert,Hernandez,albert.hernandez2569@example.com,Canberra,Business,2025-11-12
2570,Heather,Sanders,heather.sanders2570@example.com,Sydney,Consumer,2024-04-13
2571,Lisa,Perez,lisa.perez2571@example.com,Perth,Consumer,2025-02-10
2572,Vanessa,Curry,vanessa.curry2572@example.com,Sydney,Business,2026-04-10
2573,Robert,Wells,robert.wells2573@example.com,Perth,Consumer,2025-02-24
2574,David,Black,david.black2574@example.com,Canberra,Consumer,2024-07-15
2575,Chad,Hartman,chad.hartman2575@example.com,Perth,Consumer,2025-07-29
2576,Patrick,Todd,patrick.todd2576@example.com,Brisbane,Consumer,2023-09-16
2577,Jessica,Sharp,jessica.sharp2577@example.com,Brisbane,Consumer,2026-02-26
2578,Curtis,Murray,curtis.murray2578@example.com,Canberra,Business,2024-11-11
2579,Lawrence,Conner,lawrence.conner2579@example.com,Sydney,Consumer,2023-12-12
2580,Nicole,Edwards,nicole.edwards2580@example.com,Melbourne,Consumer,2025-09-17
2581,Derrick,Lopez,derrick.lopez2581@example.com,Canberra,Consumer,2026-03-09
2582,Kiara,Carrillo,kiara.carrillo2582@example.com,Canberra,Consumer,2026-06-01
2583,Karen,Wolfe,karen.wolfe2583@example.com,Brisbane,Consumer,2025-09-26
2584,Dean,Clark,dean.clark2584@example.com,Melbourne,Consumer,2024-01-09
2585,Victoria,Cole,victoria.cole2585@example.com,Canberra,Consumer,2024-05-21
2586,Douglas,Hansen,douglas.hansen2586@example.com,Melbourne,Consumer,2024-05-28
2587,Alyssa,Brooks,alyssa.brooks2587@example.com,Canberra,Consumer,2024-12-16
2588,Alan,Ray,alan.ray2588@example.com,Brisbane,Consumer,2026-03-22
2589,Debra,Anderson,debra.anderson2589@example.com,Sydney,Consumer,2025-07-14
2590,Scott,Harding,scott.harding2590@example.com,Canberra,Consumer,2023-11-23
2591,Jennifer,Smith,jennifer.smith2591@example.com,Adelaide,Consumer,2026-03-17
2592,Courtney,Cochran,courtney.cochran2592@example.com,Canberra,Business,2023-09-09
2593,Edward,Flowers,edward.flowers2593@example.com,Melbourne,Consumer,2026-06-01
2594,Robert,Morgan,robert.morgan2594@example.com,Adelaide,Consumer,2023-09-07
2595,Glenda,Barnes,glenda.barnes2595@example.com,Brisbane,Consumer,2025-06-30
2596,Michelle,Jennings,michelle.jennings2596@example.com,Adelaide,Consumer,2023-09-10
2597,Christopher,Powell,christopher.powell2597@example.com,Melbourne,Business,2025-05-03
2598,Craig,Osborne,craig.osborne2598@example.com,Perth,Consumer,2025-12-24
2599,Karen,Medina,karen.medina2599@example.com,Sydney,Consumer,2023-10-01
2600,Brittany,Nguyen,brittany.nguyen2600@example.com,Canberra,Consumer,2026-01-18
2601,Patrick,Johnson,patrick.johnson2601@example.com,Sydney,Consumer,2023-10-10
2602,Sylvia,Floyd,sylvia.floyd2602@example.com,Brisbane,Business,2023-01-07
2603,Leonard,Weeks,leonard.weeks2603@example.com,Perth,Business,2025-03-05
2604,Donald,Hernandez,donald.hernandez2604@example.com,Melbourne,Consumer,2025-10-07
2605,Joshua,Cisneros,joshua.cisneros2605@example.com,Perth,Consumer,2026-05-04
2606,Christopher,Rivera,christopher.rivera2606@example.com,Perth,Consumer,2025-07-07
2607,Angela,Soto,angela.soto2607@example.com,Melbourne,Consumer,2024-01-14
2608,Carol,Morrison,carol.morrison2608@example.com,Brisbane,Business,2025-11-01
2609,Cathy,Franklin,cathy.franklin2609@example.com,Melbourne,Consumer,2024-11-15
2610,Kimberly,Camacho,kimberly.camacho2610@example.com,Perth,Consumer,2025-03-30
2611,Hannah,Baird,hannah.baird2611@example.com,Sydney,Consumer,2023-10-03
2612,Melanie,Harris,melanie.harris2612@example.com,Sydney,Consumer,2023-12-14
2613,Dominique,Myers,dominique.myers2613@example.com,Brisbane,Consumer,2026-03-20
2614,Kevin,Ferguson,kevin.ferguson2614@example.com,Melbourne,Consumer,2024-07-22
2615,April,Lopez,april.lopez2615@example.com,Adelaide,Consumer,2025-03-22
2616,William,Rodriguez,william.rodriguez2616@example.com,Perth,Consumer,2025-12-21
2617,Julie,Hudson,julie.hudson2617@example.com,Sydney,Consumer,2023-06-28
2618,Kenneth,Hayes,kenneth.hayes2618@example.com,Adelaide,Consumer,2023-08-01
2619,Brian,Kline,brian.kline2619@example.com,Melbourne,Consumer,2024-09-04
2620,Rachael,Davis,rachael.davis2620@example.com,Sydney,Business,2023-09-15
2621,Stephanie,Garcia,stephanie.garcia2621@example.com,Sydney,Consumer,2024-10-19
2622,Troy,Tran,troy.tran2622@example.com,Canberra,Consumer,2023-07-14
2623,Daniel,Johnson,daniel.johnson2623@example.com,Adelaide,Consumer,2026-04-16
2624,Victor,Barker,victor.barker2624@example.com,Sydney,Consumer,2024-09-18
2625,Brittney,Burns,brittney.burns2625@example.com,Sydney,Business,2025-01-27
2626,Allison,Lopez,allison.lopez2626@example.com,Melbourne,Consumer,2026-02-09
2627,Tiffany,Jones,tiffany.jones2627@example.com,Sydney,Consumer,2025-04-23
2628,Valerie,Mccarty,valerie.mccarty2628@example.com,Adelaide,Consumer,2026-04-15
2629,Sarah,Campbell,sarah.campbell2629@example.com,Melbourne,Consumer,2026-02-23
2630,David,Hall,david.hall2630@example.com,Adelaide,Consumer,2024-02-24
2631,Michelle,Keller,michelle.keller2631@example.com,Sydney,Consumer,2023-10-08
2632,Ashley,Jones,ashley.jones2632@example.com,Perth,Consumer,2024-12-22
2633,Michael,Brown,michael.brown2633@example.com,Sydney,Business,2025-08-12
2634,Felicia,Stone,felicia.stone2634@example.com,Melbourne,Consumer,2024-05-24
2635,Kathryn,Jackson,kathryn.jackson2635@example.com,Adelaide,Consumer,2024-05-29
2636,Stephanie,Heath,stephanie.heath2636@example.com,Adelaide,Consumer,2024-04-15
2637,Kaylee,Jenkins,kaylee.jenkins2637@example.com,Canberra,Consumer,2025-08-31
2638,Alvin,Moore,alvin.moore2638@example.com,Perth,Consumer,2025-01-24
2639,Carlos,Rodriguez,carlos.rodriguez2639@example.com,Adelaide,Consumer,2025-10-26
2640,Jose,Herrera,jose.herrera2640@example.com,Sydney,Consumer,2025-09-16
2641,Bill,Mendoza,bill.mendoza2641@example.com,Brisbane,Consumer,2024-02-05
2642,Bruce,Jones,bruce.jones2642@example.com,Canberra,Consumer,2025-09-23
2643,Kristina,Friedman,kristina.friedman2643@example.com,Brisbane,Consumer,2024-04-02
2644,William,Glenn,william.glenn2644@example.com,Canberra,Consumer,2026-02-16
2645,Courtney,Anderson,courtney.anderson2645@example.com,Canberra,Consumer,2024-03-27
2646,Walter,Harris,walter.harris2646@example.com,Adelaide,Business,2026-05-23
2647,Robert,Reynolds,robert.reynolds2647@example.com,Melbourne,Consumer,2026-02-23
2648,Jacqueline,Mckinney,jacqueline.mckinney2648@example.com,Perth,Consumer,2025-06-13
2649,Christopher,Wells,christopher.wells2649@example.com,Sydney,Consumer,2026-06-01
2650,Amanda,Munoz,amanda.munoz2650@example.com,Brisbane,Consumer,2023-08-18
2651,Christina,Crosby,christina.crosby2651@example.com,Sydney,Consumer,2023-03-29
2652,Joshua,Matthews,joshua.matthews2652@example.com,Sydney,Consumer,2024-10-25
2653,Kyle,Shaw,kyle.shaw2653@example.com,Sydney,Consumer,2024-02-13
2654,William,Cohen,william.cohen2654@example.com,Canberra,Consumer,2025-11-11
2655,James,Hill,james.hill2655@example.com,Sydney,Consumer,2024-12-31
2656,Lindsey,Smith,lindsey.smith2656@example.com,Melbourne,Consumer,2025-10-27
2657,Amanda,Thomas,amanda.thomas2657@example.com,Adelaide,Consumer,2026-06-01
2658,Peter,Brown,peter.brown2658@example.com,Brisbane,Consumer,2024-03-28
2659,Cynthia,Ross,cynthia.ross2659@example.com,Perth,Business,2025-08-15
2660,Mary,Aguirre,mary.aguirre2660@example.com,Adelaide,Consumer,2026-06-01
2661,Erin,Fox,erin.fox2661@example.com,Canberra,Business,2024-03-21
2662,Carl,Kent,carl.kent2662@example.com,Perth,Consumer,2026-02-19
2663,Holly,Suarez,holly.suarez2663@example.com,Adelaide,Consumer,2023-10-11
2664,Jessica,Stevens,jessica.stevens2664@example.com,Canberra,Consumer,2023-01-27
2665,Meghan,Johnston,meghan.johnston2665@example.com,Brisbane,Consumer,2024-11-08
2666,Brian,Mclaughlin,brian.mclaughlin2666@example.com,Melbourne,Consumer,2024-09-15
2667,Christopher,Roberts,christopher.roberts2667@example.com,Brisbane,Consumer,2025-05-21
2668,Ryan,Ibarra,ryan.ibarra2668@example.com,Sydney,Consumer,2024-06-28
2669,Shawn,Bryant,shawn.bryant2669@example.com,Adelaide,Consumer,2025-05-17
2670,Chelsea,Graves,chelsea.graves2670@example.com,Sydney,Business,2025-11-27
2671,Kyle,Dawson,kyle.dawson2671@example.com,Perth,Consumer,2023-03-28
2672,Judith,Evans,judith.evans2672@example.com,Sydney,Business,2023-04-29
2673,Joy,Austin,joy.austin2673@example.com,Sydney,Consumer,2025-04-27
2674,David,Patrick,david.patrick2674@example.com,Brisbane,Consumer,2025-12-18
2675,Jean,Thompson,jean.thompson2675@example.com,Sydney,Consumer,2023-09-24
2676,Jacqueline,Wright,jacqueline.wright2676@example.com,Melbourne,Consumer,2025-11-06
2677,Frank,Yoder,frank.yoder2677@example.com,Sydney,Consumer,2023-09-01
2678,Stephanie,Quinn,stephanie.quinn2678@example.com,Sydney,Consumer,2025-09-15
2679,Alexandra,Ellis,alexandra.ellis2679@example.com,Melbourne,Consumer,2025-07-24
2680,Krista,Bartlett,krista.bartlett2680@example.com,Canberra,Consumer,2024-05-07
2681,Jennifer,White,jennifer.white2681@example.com,Adelaide,Business,2026-06-01
2682,Gary,Carroll,gary.carroll2682@example.com,Adelaide,Consumer,2023-04-14
2683,David,Long,david.long2683@example.com,Canberra,Consumer,2024-01-04
2684,Kimberly,Bautista,kimberly.bautista2684@example.com,Perth,Consumer,2026-06-01
2685,Joseph,Allen,joseph.allen2685@example.com,Melbourne,Consumer,2024-05-09
2686,Olivia,Harrell,olivia.harrell2686@example.com,Canberra,Consumer,2025-02-01
2687,Kelsey,Hill,kelsey.hill2687@example.com,Brisbane,Consumer,2023-06-09
2688,Anthony,Fuller,anthony.fuller2688@example.com,Melbourne,Consumer,2026-06-01
2689,Lindsay,Carter,lindsay.carter2689@example.com,Melbourne,Consumer,2025-09-24
2690,Joseph,Hendricks,joseph.hendricks2690@example.com,Sydney,Consumer,2024-11-02
2691,Caleb,Wolfe,caleb.wolfe2691@example.com,Perth,Consumer,2023-11-14
2692,Jennifer,Bowen,jennifer.bowen2692@example.com,Melbourne,Consumer,2025-05-04
2693,Barbara,Robinson,barbara.robinson2693@example.com,Sydney,Business,2025-01-29
2694,Chris,Snyder,chris.snyder2694@example.com,Canberra,Consumer,2026-03-24
2695,Spencer,Riddle,spencer.riddle2695@example.com,Sydney,Consumer,2024-02-05
2696,Michael,Tran,michael.tran2696@example.com,Canberra,Consumer,2025-02-26
2697,Victor,Carney,victor.carney2697@example.com,Adelaide,Consumer,2024-03-03
2698,Ashley,Jones,ashley.jones2698@example.com,Canberra,Consumer,2023-03-27
2699,Michael,Garcia,michael.garcia2699@example.com,Adelaide,Consumer,2025-04-02
2700,Jonathan,Miranda,jonathan.miranda2700@example.com,Adelaide,Consumer,2024-04-22
2701,Dakota,Nguyen,dakota.nguyen2701@example.com,Sydney,Consumer,2026-01-12
2702,Audrey,Hayes,audrey.hayes2702@example.com,Perth,Consumer,2026-02-07
2703,Jennifer,King,jennifer.king2703@example.com,Brisbane,Consumer,2023-06-25
2704,Jeremy,Hunter,jeremy.hunter2704@example.com,Sydney,Consumer,2024-08-05
2705,William,Murray,william.murray2705@example.com,Adelaide,Consumer,2026-02-20
2706,Bradley,Jones,bradley.jones2706@example.com,Brisbane,Consumer,2026-03-05
2707,Michelle,Neal,michelle.neal2707@example.com,Perth,Consumer,2024-02-04
2708,John,Brady,john.brady2708@example.com,Brisbane,Consumer,2024-08-15
2709,Thomas,James,thomas.james2709@example.com,Perth,Consumer,2023-08-17
2710,Patrick,Reese,patrick.reese2710@example.com,Sydney,Consumer,2024-11-29
2711,Edward,Foley,edward.foley2711@example.com,Adelaide,Consumer,2025-09-22
2712,Sarah,Sanders,sarah.sanders2712@example.com,Adelaide,Consumer,2025-02-17
2713,Meredith,Smith,meredith.smith2713@example.com,Sydney,Consumer,2025-05-24
2714,Angela,Wilson,angela.wilson2714@example.com,Melbourne,Consumer,2025-09-27
2715,Robin,Stark,robin.stark2715@example.com,Melbourne,Consumer,2025-03-28
2716,Joy,Murphy,joy.murphy2716@example.com,Canberra,Consumer,2025-06-20
2717,Robert,Goodman,robert.goodman2717@example.com,Canberra,Consumer,2024-11-07
2718,Marc,Washington,marc.washington2718@example.com,Perth,Consumer,2024-11-19
2719,Robert,Jones,robert.jones2719@example.com,Melbourne,Consumer,2025-11-13
2720,Jennifer,Kelley,jennifer.kelley2720@example.com,Adelaide,Consumer,2026-05-31
2721,Joseph,Allen,joseph.allen2721@example.com,Melbourne,Consumer,2026-01-30
2722,Christian,Dodson,christian.dodson2722@example.com,Perth,Consumer,2025-11-19
2723,Nathan,Taylor,nathan.taylor2723@example.com,Adelaide,Consumer,2023-11-11
2724,Wayne,Hoover,wayne.hoover2724@example.com,Canberra,Business,2024-03-15
2725,Rachel,Skinner,rachel.skinner2725@example.com,Perth,Consumer,2023-01-01
2726,Harry,Jackson,harry.jackson2726@example.com,Melbourne,Consumer,2026-02-28
2727,Linda,Smith,linda.smith2727@example.com,Adelaide,Business,2025-02-19
2728,Tina,Garcia,tina.garcia2728@example.com,Adelaide,Consumer,2025-09-08
2729,Stephanie,Phillips,stephanie.phillips2729@example.com,Melbourne,Consumer,2024-11-10
2730,Casey,Nichols,casey.nichols2730@example.com,Canberra,Consumer,2026-06-01
2731,Steven,Myers,steven.myers2731@example.com,Sydney,Business,2024-07-25
2732,Justin,Jones,justin.jones2732@example.com,Melbourne,Consumer,2024-04-08
2733,Megan,Gallagher,megan.gallagher2733@example.com,Sydney,Consumer,2023-06-03
2734,Mark,Byrd,mark.byrd2734@example.com,Brisbane,Business,2023-02-12
2735,Angela,Hernandez,angela.hernandez2735@example.com,Canberra,Consumer,2023-08-31
2736,Alan,Howard,alan.howard2736@example.com,Adelaide,Business,2023-10-09
2737,James,Robinson,james.robinson2737@example.com,Melbourne,Consumer,2025-10-03
2738,Anne,Johnson,anne.johnson2738@example.com,Brisbane,Business,2026-02-03
2739,Kevin,Leonard,kevin.leonard2739@example.com,Canberra,Consumer,2024-01-17
2740,Cindy,Robinson,cindy.robinson2740@example.com,Canberra,Consumer,2023-01-04
2741,Steven,Horton,steven.horton2741@example.com,Brisbane,Business,2025-09-13
2742,Brittany,Copeland,brittany.copeland2742@example.com,Adelaide,Consumer,2025-02-08
2743,Trevor,Cain,trevor.cain2743@example.com,Melbourne,Consumer,2023-08-06
2744,Kendra,Davidson,kendra.davidson2744@example.com,Sydney,Consumer,2023-08-31
2745,James,Moran,james.moran2745@example.com,Brisbane,Consumer,2024-10-06
2746,Rachel,Prince,rachel.prince2746@example.com,Canberra,Consumer,2024-03-27
2747,Kathleen,Myers,kathleen.myers2747@example.com,Brisbane,Business,2024-04-18
2748,John,Parker,john.parker2748@example.com,Perth,Consumer,2024-04-25
2749,Adam,Williams,adam.williams2749@example.com,Canberra,Consumer,2023-01-01
2750,Robert,Smith,robert.smith2750@example.com,Sydney,Consumer,2023-01-14
2751,Jesse,Barton,jesse.barton2751@example.com,Brisbane,Business,2026-04-30
2752,Michael,Wang,michael.wang2752@example.com,Adelaide,Consumer,2025-05-20
2753,Mary,Mcfarland,mary.mcfarland2753@example.com,Melbourne,Consumer,2023-12-12
2754,Natalie,Brooks,natalie.brooks2754@example.com,Melbourne,Consumer,2025-08-22
2755,Stephanie,Allen,stephanie.allen2755@example.com,Sydney,Business,2023-04-19
2756,Aaron,Davis,aaron.davis2756@example.com,Sydney,Consumer,2025-04-27
2757,Diane,Fisher,diane.fisher2757@example.com,Sydney,Consumer,2025-11-14
2758,Melinda,Hays,melinda.hays2758@example.com,Melbourne,Consumer,2023-08-09
2759,Jessica,Rogers,jessica.rogers2759@example.com,Canberra,Consumer,2025-09-10
2760,Dalton,Lee,dalton.lee2760@example.com,Canberra,Consumer,2024-09-24
2761,Alyssa,Caldwell,alyssa.caldwell2761@example.com,Adelaide,Consumer,2023-02-20
2762,John,Walker,john.walker2762@example.com,Canberra,Consumer,2024-01-26
2763,Travis,Khan,travis.khan2763@example.com,Canberra,Consumer,2024-07-23
2764,Brian,Robles,brian.robles2764@example.com,Adelaide,Consumer,2023-07-20
2765,Wendy,Rivas,wendy.rivas2765@example.com,Brisbane,Consumer,2023-05-10
2766,Jennifer,Jackson,jennifer.jackson2766@example.com,Melbourne,Consumer,2026-04-01
2767,Christopher,Jackson,christopher.jackson2767@example.com,Canberra,Consumer,2024-06-23
2768,Samantha,Perry,samantha.perry2768@example.com,Sydney,Consumer,2026-06-01
2769,Phyllis,Rodriguez,phyllis.rodriguez2769@example.com,Canberra,Consumer,2025-08-16
2770,April,Murphy,april.murphy2770@example.com,Sydney,Consumer,2025-02-15
2771,Jaclyn,Hart,jaclyn.hart2771@example.com,Melbourne,Consumer,2024-09-04
2772,Nathan,Lopez,nathan.lopez2772@example.com,Adelaide,Consumer,2026-05-19
2773,Terri,Clark,terri.clark2773@example.com,Brisbane,Consumer,2025-12-08
2774,Christopher,Weaver,christopher.weaver2774@example.com,Perth,Consumer,2024-07-14
2775,Cody,Mcmillan,cody.mcmillan2775@example.com,Melbourne,Consumer,2026-03-11
2776,Dennis,Martinez,dennis.martinez2776@example.com,Brisbane,Consumer,2026-02-04
2777,Lori,Lewis,lori.lewis2777@example.com,Melbourne,Consumer,2024-03-23
2778,Charles,Kelly,charles.kelly2778@example.com,Sydney,Consumer,2025-12-23
2779,Ashley,Thompson,ashley.thompson2779@example.com,Canberra,Consumer,2025-01-03
2780,Ryan,Morales,ryan.morales2780@example.com,Adelaide,Consumer,2026-02-06
2781,Tamara,Stewart,tamara.stewart2781@example.com,Brisbane,Consumer,2024-08-08
2782,Joel,Price,joel.price2782@example.com,Sydney,Consumer,2025-01-10
2783,Jose,Ellis,jose.ellis2783@example.com,Perth,Consumer,2024-11-20
2784,Leslie,Jones,leslie.jones2784@example.com,Sydney,Consumer,2023-09-21
2785,Lauren,Briggs,lauren.briggs2785@example.com,Sydney,Consumer,2024-11-30
2786,Jaclyn,Santos,jaclyn.santos2786@example.com,Adelaide,Consumer,2023-03-28
2787,Jill,Wood,jill.wood2787@example.com,Brisbane,Consumer,2024-12-19
2788,Louis,Jones,louis.jones2788@example.com,Adelaide,Consumer,2026-03-21
2789,Joseph,Robinson,joseph.robinson2789@example.com,Adelaide,Consumer,2025-05-02
2790,Charles,Turner,charles.turner2790@example.com,Sydney,Consumer,2024-01-26
2791,James,George,james.george2791@example.com,Sydney,Consumer,2024-07-01
2792,Kimberly,Bird,kimberly.bird2792@example.com,Adelaide,Consumer,2026-03-30
2793,Brenda,Garcia,brenda.garcia2793@example.com,Perth,Consumer,2025-04-14
2794,Eric,Herrera,eric.herrera2794@example.com,Melbourne,Consumer,2024-12-15
2795,Frank,Mooney,frank.mooney2795@example.com,Adelaide,Consumer,2023-04-06
2796,Steven,Jefferson,steven.jefferson2796@example.com,Sydney,Consumer,2025-12-28
2797,Richard,Jackson,richard.jackson2797@example.com,Sydney,Business,2024-11-01
2798,Amanda,Haley,amanda.haley2798@example.com,Melbourne,Consumer,2024-07-09
2799,Tami,Greene,tami.greene2799@example.com,Perth,Consumer,2023-08-16
2800,Jared,Jarvis,jared.jarvis2800@example.com,Canberra,Consumer,2025-04-22
2801,Kyle,Horton,kyle.horton2801@example.com,Perth,Business,2024-02-09
2802,Joseph,Gregory,joseph.gregory2802@example.com,Canberra,Consumer,2026-06-01
2803,David,Compton,david.compton2803@example.com,Sydney,Consumer,2023-08-11
2804,Eric,Benson,eric.benson2804@example.com,Adelaide,Consumer,2025-01-15
2805,Gina,Rivera,gina.rivera2805@example.com,Brisbane,Consumer,2023-11-14
2806,Margaret,Reid,margaret.reid2806@example.com,Sydney,Consumer,2025-05-17
2807,Heidi,Henson,heidi.henson2807@example.com,Brisbane,Business,2023-10-05
2808,Billy,Stewart,billy.stewart2808@example.com,Brisbane,Business,2026-02-05
2809,Mary,York,mary.york2809@example.com,Perth,Business,2024-06-03
2810,Mark,Olson,mark.olson2810@example.com,Brisbane,Consumer,2025-06-19
2811,Christopher,Rogers,christopher.rogers2811@example.com,Melbourne,Consumer,2026-02-18
2812,John,Franklin,john.franklin2812@example.com,Brisbane,Consumer,2026-02-21
2813,Michael,Richards,michael.richards2813@example.com,Brisbane,Consumer,2025-06-11
2814,William,Reyes,william.reyes2814@example.com,Sydney,Consumer,2024-09-14
2815,Erica,Davidson,erica.davidson2815@example.com,Brisbane,Consumer,2024-09-12
2816,Jorge,Hall,jorge.hall2816@example.com,Adelaide,Consumer,2023-09-13
2817,Vicki,Matthews,vicki.matthews2817@example.com,Perth,Business,2024-11-01
2818,Anthony,Mcneil,anthony.mcneil2818@example.com,Sydney,Consumer,2023-03-13
2819,Richard,Hall,richard.hall2819@example.com,Adelaide,Consumer,2024-04-05
2820,Shannon,Jensen,shannon.jensen2820@example.com,Perth,Consumer,2025-05-24
2821,Kaitlin,Mosley,kaitlin.mosley2821@example.com,Melbourne,Consumer,2025-12-17
2822,John,Parker,john.parker2822@example.com,Perth,Consumer,2026-02-16
2823,Steven,Rojas,steven.rojas2823@example.com,Adelaide,Consumer,2025-12-15
2824,Linda,Todd,linda.todd2824@example.com,Sydney,Consumer,2026-05-04
2825,Donald,Harvey,donald.harvey2825@example.com,Melbourne,Consumer,2023-02-26
2826,Alexander,Brown,alexander.brown2826@example.com,Sydney,Consumer,2025-11-18
2827,Maria,Brooks,maria.brooks2827@example.com,Canberra,Business,2024-07-09
2828,Toni,Phillips,toni.phillips2828@example.com,Sydney,Consumer,2024-08-19
2829,David,Hernandez,david.hernandez2829@example.com,Melbourne,Consumer,2023-05-24
2830,Madison,Harris,madison.harris2830@example.com,Adelaide,Consumer,2023-07-01
2831,Nathan,Johnson,nathan.johnson2831@example.com,Sydney,Consumer,2023-07-12
2832,Crystal,Mclean,crystal.mclean2832@example.com,Perth,Consumer,2025-03-19
2833,Deanna,George,deanna.george2833@example.com,Brisbane,Consumer,2024-12-04
2834,Brandi,Bautista,brandi.bautista2834@example.com,Melbourne,Consumer,2023-02-20
2835,Jonathan,Stevenson,jonathan.stevenson2835@example.com,Canberra,Consumer,2024-04-01
2836,Lisa,Murphy,lisa.murphy2836@example.com,Melbourne,Consumer,2026-04-24
2837,Andrew,Ramirez,andrew.ramirez2837@example.com,Sydney,Business,2024-11-26
2838,Caleb,Schneider,caleb.schneider2838@example.com,Sydney,Consumer,2025-11-03
2839,Rachel,Hodges,rachel.hodges2839@example.com,Brisbane,Consumer,2026-03-09
2840,Scott,Meyer,scott.meyer2840@example.com,Sydney,Business,2024-02-12
2841,David,Madden,david.madden2841@example.com,Canberra,Consumer,2023-03-09
2842,Rebecca,Wong,rebecca.wong2842@example.com,Perth,Consumer,2026-04-18
2843,Maria,Roberts,maria.roberts2843@example.com,Perth,Business,2025-08-21
2844,Martin,Johnson,martin.johnson2844@example.com,Canberra,Consumer,2025-07-10
2845,Brad,Bradford,brad.bradford2845@example.com,Canberra,Consumer,2026-01-12
2846,Steven,Rivera,steven.rivera2846@example.com,Canberra,Consumer,2026-01-15
2847,Gary,Allen,gary.allen2847@example.com,Sydney,Consumer,2024-09-02
2848,Audrey,Ryan,audrey.ryan2848@example.com,Canberra,Consumer,2025-05-11
2849,Lorraine,Knox,lorraine.knox2849@example.com,Brisbane,Consumer,2024-12-29
2850,Randall,Ortega,randall.ortega2850@example.com,Canberra,Consumer,2025-02-28
2851,Anthony,Wright,anthony.wright2851@example.com,Brisbane,Consumer,2024-09-25
2852,Felicia,Mcdaniel,felicia.mcdaniel2852@example.com,Canberra,Business,2025-03-13
2853,Gerald,Ball,gerald.ball2853@example.com,Adelaide,Consumer,2024-08-16
2854,Jason,Franklin,jason.franklin2854@example.com,Adelaide,Consumer,2024-09-22
2855,Jacob,James,jacob.james2855@example.com,Perth,Business,2024-09-18
2856,Joshua,Morris,joshua.morris2856@example.com,Adelaide,Consumer,2023-05-20
2857,Nicole,Ramos,nicole.ramos2857@example.com,Melbourne,Consumer,2025-07-03
2858,Austin,Smith,austin.smith2858@example.com,Perth,Consumer,2024-12-16
2859,Christine,Kane,christine.kane2859@example.com,Perth,Consumer,2025-10-23
2860,John,Jones,john.jones2860@example.com,Canberra,Consumer,2026-02-22
2861,Kenneth,Lee,kenneth.lee2861@example.com,Brisbane,Consumer,2024-09-24
2862,Robert,Walters,robert.walters2862@example.com,Sydney,Business,2025-09-10
2863,Andrea,Thomas,andrea.thomas2863@example.com,Sydney,Consumer,2025-04-05
2864,Bruce,Harris,bruce.harris2864@example.com,Melbourne,Consumer,2025-04-19
2865,Joshua,Davis,joshua.davis2865@example.com,Adelaide,Consumer,2025-11-30
2866,Derrick,Watkins,derrick.watkins2866@example.com,Adelaide,Business,2025-04-06
2867,James,Guerra,james.guerra2867@example.com,Brisbane,Consumer,2023-10-16
2868,Nicole,Frederick,nicole.frederick2868@example.com,Adelaide,Consumer,2025-08-13
2869,Alicia,Young,alicia.young2869@example.com,Sydney,Consumer,2025-01-27
2870,Crystal,Miller,crystal.miller2870@example.com,Brisbane,Consumer,2026-03-12
2871,Leah,Hardy,leah.hardy2871@example.com,Brisbane,Business,2025-11-23
2872,Laura,Collins,laura.collins2872@example.com,Sydney,Consumer,2026-04-16
2873,Veronica,Griffith,veronica.griffith2873@example.com,Perth,Consumer,2024-11-26
2874,Kimberly,Sanchez,kimberly.sanchez2874@example.com,Brisbane,Consumer,2023-11-24
2875,Michael,Thompson,michael.thompson2875@example.com,Canberra,Consumer,2024-05-03
2876,Amy,Wright,amy.wright2876@example.com,Melbourne,Consumer,2023-07-11
2877,Todd,Mitchell,todd.mitchell2877@example.com,Melbourne,Consumer,2025-02-12
2878,Roberta,West,roberta.west2878@example.com,Sydney,Consumer,2025-06-06
2879,Wayne,Reid,wayne.reid2879@example.com,Sydney,Consumer,2023-12-04
2880,Paul,Nelson,paul.nelson2880@example.com,Sydney,Consumer,2026-05-04
2881,Hector,Harrington,hector.harrington2881@example.com,Adelaide,Consumer,2025-07-31
2882,Luis,Miller,luis.miller2882@example.com,Brisbane,Consumer,2025-01-30
2883,Jeffery,Kaufman,jeffery.kaufman2883@example.com,Melbourne,Consumer,2023-03-24
2884,Paula,Sanders,paula.sanders2884@example.com,Adelaide,Business,2025-04-18
2885,Kimberly,Jackson,kimberly.jackson2885@example.com,Canberra,Business,2023-02-19
2886,Brian,Alexander,brian.alexander2886@example.com,Adelaide,Consumer,2025-06-26
2887,Victoria,Wagner,victoria.wagner2887@example.com,Sydney,Consumer,2025-10-24
2888,Alyssa,Moss,alyssa.moss2888@example.com,Adelaide,Consumer,2025-06-15
2889,Katie,Wolf,katie.wolf2889@example.com,Adelaide,Business,2024-03-25
